ComponentID,DrinkID,IngredID,NumUnitsMin,DisplayBeforeName
19725,4954,2016,2,2 drops
19726,4955,1744,3,3 oz
19727,4955,2104,3,3 oz
19728,4955,2153,2,2 oz
19729,4956,2045,5,5 parts
19730,4956,2156,2,2 parts
19731,4956,2174,1,1 part
19732,4956,2153,1,1 part
19733,4956,2028,,
19734,4957,1814,1,1 oz
19735,4957,2191,1,1 oz
19736,4957,2071,1,1 oz
19737,4957,2193,1,1 oz
19738,4957,2121,12,12 oz
19739,4958,1859,3,3 oz
19740,4958,1848,3,3 oz
19741,4958,1927,4,4 oz
19742,4959,2047,1,1 oz
19743,4959,2062,1,1 oz
19744,4959,2151,1,1 oz
19745,4959,2156,,
19746,4960,2045,1.5,1 1/2 oz
19747,4960,2084,1,1 oz
19748,4960,2101,,top with
19749,4960,2156,,
19750,4961,2045,1,1 oz
19751,4961,2033,1,1 oz
19752,4961,2105,1,1 oz
19753,4961,2026,1,1 oz
19754,4961,2052,,fill with
19755,4962,1955,4,4 cL
19756,4962,2154,2,2 cL
19757,4962,2153,,
19758,4962,2052,,
19759,4963,2104,0.75,3/4 oz
19760,4963,2062,0.75,3/4 oz
19761,4963,2007,2,2 cups
19762,4963,2016,,
19763,4963,2161,,
19764,4964,2088,2,2 cL
19765,4964,1875,2,2 cL
19766,4964,2163,0.5,Juice of 1/2
19767,4965,1902,1.5,1 1/2 oz
19768,4965,1783,1.5,1 1/2 oz
19769,4965,2101,2,2 splashes
19770,4965,1751,3,3 splashes
19771,4966,2045,2,2 oz
19772,4966,2038,0.5,1/2 oz
19773,4966,2174,2,2 oz
19774,4966,2172,,
19775,4966,2151,,splashes
19776,4967,1810,4,4 oz
19777,4967,2024,6,6 oz
19778,4967,2045,2,2 oz
19779,4968,2116,1,1 shot
19780,4968,2104,0.5,1/2 shot
19781,4968,2156,5,5
19782,4968,1838,,fill with
19783,4968,1814,1,1 splash
19784,4969,2105,2,2 oz
19785,4969,2112,0.5,1/2 oz
19786,4969,2044,0.5,1/2 oz
19787,4969,2153,0.25,1/4 oz
19788,4970,1921,1,1 oz
19789,4970,2088,1,1 oz
19790,4970,2153,1,1 oz
19791,4970,2061,1,1 dash
19792,4971,2153,4,4 tblsp
19793,4971,2206,1,1 tsp
19794,4971,2081,1,1 cup
19795,4971,2156,3,4-Mar
19796,4972,1734,4,4 cL
19797,4972,2045,6,6 cL
19798,4972,2191,4,4 cL
19799,4972,1934,5,5 cL
19800,4972,1956,4,4 cL
19801,4973,1994,0.33,1/3 shot
19802,4973,1988,0.33,1/3 shot
19803,4973,1814,0.33,1/3 shot
19804,4974,1999,3,3 shots
19805,4974,1933,4,4 shots
19806,4974,1988,1,1 shot
19807,4974,2206,8,8
19808,4975,2174,2,2 bottles
19809,4975,1904,,fill with
19810,4976,2105,2,2 parts
19811,4976,1929,2,2 parts
19812,4976,1982,1,1 part
19813,4977,2106,2,2 parts
19814,4977,1952,1,1 part
19815,4978,1955,1,1 part
19816,4978,1751,3,3-5 parts
19817,4979,2071,1,1 shot
19818,4979,1932,1,1 shot
19819,4979,1804,1,1 shot
19820,4979,2104,2,2 shots
19821,4979,1995,3,3 shots
19822,4979,2174,,fill with
19823,4980,2062,0.5,1/2 oz
19824,4980,1739,0.25,1/4 oz
19825,4980,1994,0.25,1/4 oz
19826,4981,1855,1,1 qt
19827,4981,1750,1,1 cup
19828,4981,2175,1,1
19829,4981,1766,2,2 large
19830,4981,2016,1,1 tblsp
19831,4982,2033,1.25,1 1/4 pt
19832,4982,1895,0.75,3/4 oz
19833,4982,1940,1.25,1 1/4 oz
19834,4983,2120,1,1 oz
19835,4983,1953,0.5,1/2 oz
19836,4983,2204,0.25,1/4 oz
19837,4983,1933,1,1 oz
19838,4983,2151,1,1 oz
19839,4984,2116,1.5,1 1/2 oz
19840,4984,1787,0.5,Juice of 1/2
19841,4984,1813,2,2 dashes
19842,4984,1885,,fill with
19843,4985,2105,1.25,1 1/4 oz
19844,4985,2026,0.5,1/2 oz
19845,4985,1940,1.5,1 1/2 oz
19846,4985,1990,3,3 oz
19847,4986,2088,0.5,1/2 oz
19848,4986,1921,0.5,1/2 oz
19849,4986,2206,1,1
19850,4986,1813,,
19851,4986,2024,4,4 oz
19852,4987,2045,1.25,1 1/4 oz
19853,4987,2202,0.75,3/4 oz
19854,4987,1813,2,2 dashes
19855,4987,1787,0.5,Juice of 1/2
19856,4987,1812,,
19857,4988,2191,1,1 oz
19858,4988,1942,1,1 oz
19859,4988,2020,1,1 oz
19860,4988,2128,0.5,1/2 oz
19861,4988,2101,0.5,1/2 oz
19862,4989,2045,0.5,1/2 oz
19863,4989,1943,0.5,1/2 oz
19864,4989,2001,0.5,1/2 oz
19865,4989,2003,0.5,1/2 oz
19866,4989,1894,0.25,1/4 oz
19867,4989,2076,2,2
19868,4989,2206,1,1 tsp
19869,4989,1769,0.25,1/4 oz
19870,4990,2041,1.25,1 1/4 oz
19871,4990,1895,0.5,1/2 oz
19872,4990,1731,4,4 oz
19873,4990,2076,1,1 tblsp
19874,4991,2033,1.25,1 1/4 oz
19875,4991,2033,0.62,5/8 oz
19876,4991,1814,0.25,1/4 oz
19877,4991,1990,1.5,1 1/2 oz
19878,4991,2174,1.5,1 1/2 oz
19879,4991,1940,1,1 oz
19880,4992,2033,1,1 oz
19881,4992,1739,1,1 oz
19882,4992,2216,0.62,5/8 oz
19883,4992,1734,3,3 oz
19884,4992,1802,1,1
19885,4992,2018,,L
19886,4993,2041,1.25,1 1/4 oz
19887,4993,1967,0.75,3/4 oz
19888,4993,1731,6,6 oz
19889,4994,2041,1.25,1 1/4 oz
19890,4994,2088,0.62,5/8 oz
19891,4994,1940,1,1 oz
19892,4994,2174,0.5,1/2 oz
19893,4994,2101,0.5,1/2 oz
19894,4995,1931,1.25,1 1/4 oz
19895,4995,1942,0.62,5/8 oz
19896,4995,2026,0.25,1/4 oz
19897,4995,1940,2.5,2 1/2 oz
19898,4995,1787,0.5,Juice of 1/2
19899,4995,1990,1,1 splash
19900,4996,2045,1.25,1 1/4 oz
19901,4996,2056,0.75,3/4 oz
19902,4996,2085,0.25,1/4 oz
19903,4996,2174,0.75,3/4 oz
19904,4996,1940,0.75,3/4 oz
19905,4997,2041,1.25,1 1/4 oz
19906,4997,2056,0.75,3/4 oz
19907,4997,1940,3,3 oz
19908,4997,2163,2,2 wedges
19909,4997,2206,1,1 tblsp
19910,4997,2172,,
19911,4998,2033,1.25,1 1/4 pt
19912,4998,2033,0.5,1/2 oz
19913,4998,2174,1.5,1 1/2 oz
19914,4998,1990,1.5,1 1/2 oz
19915,4998,1940,1,1 oz
19916,4999,1978,2.5,2 1/2 oz
19917,4999,2112,0.75,3/4 oz
19918,4999,2095,2,2 dashes
19919,5000,1978,2.5,2 1/2 oz
19920,5000,1757,0.37,3/8 oz
19921,5000,2112,0.37,3/8 oz
19922,5000,2095,2,2 dashes
19923,5001,1955,1.5,1 1/2 oz
19924,5001,1940,2,2 oz
19925,5001,2101,0.5,1/2 oz
19926,5002,2033,1.25,1 1/4 oz
19927,5002,1960,0.5,1/2 oz
19928,5002,2174,3,3 oz
19929,5002,2033,0.25,1/4 oz
19930,5002,1990,3,3 oz
19931,5003,2164,1.25,1 1/4 oz
19932,5003,2088,0.5,1/2 oz
19933,5003,1940,1,1 oz
19934,5003,2174,1.5,1 1/2 oz
19935,5003,2101,1.5,1 1/2 oz
19936,5004,2078,1.5,1 1/2 oz
19937,5004,1895,0.75,3/4 oz
19938,5004,1787,0.5,Juice of 1/2
19939,5005,1844,0.5,1/2 oz
19940,5005,1769,1,1 oz
19941,5006,1967,2,2 oz
19942,5006,2045,2,2 oz
19943,5007,1943,5,5 oz
19944,5007,2102,2,2 oz
19945,5007,2076,,
19946,5007,2008,,
19947,5008,1999,2,2 oz
19948,5008,2062,2,2 oz
19949,5008,2151,5,5 oz
19950,5008,2156,,
19951,5009,2041,1,1 part
19952,5009,1955,1,1 part
19953,5009,2038,1,1 part
19954,5009,1751,,fill with
19955,5010,1999,0.5,1/2 shot
19956,5010,1843,0.5,1/2 shot
19957,5010,2211,,
19958,5011,2156,2,2
19959,5011,1840,1,1 shot
19960,5011,1804,1,1 shot
19961,5012,2045,1.5,1 1/2 oz
19962,5012,2062,1,1 oz
19963,5012,1896,0.5,1/2 oz
19964,5013,1844,0.5,1/2 oz
19965,5013,1875,0.5,1/2 oz
19966,5013,1874,0.5,1/2 oz
19967,5013,1837,0.5,1/2 oz
19968,5013,1814,0.5,1/2 oz
19969,5014,1908,1.5,1 1/2 oz
19970,5014,2116,1,1 oz
19971,5014,1943,1,1 oz
19972,5014,1942,0.5,1/2 oz
19973,5014,2141,0.5,1/2 oz
19974,5014,1995,1.5,1 1/2 oz
19975,5014,2174,1.5,1 1/2 oz
19976,5015,1956,1,1 oz
19977,5015,2057,2,2
19978,5015,2174,2,2 oz
19979,5016,1994,2,2 oz
19980,5016,2146,2,2 oz
19981,5016,2156,,
19982,5016,2138,1,1 pinch
19983,5017,2134,0.5,1/2 oz
19984,5017,1999,0.5,1/2 oz
19985,5018,1980,0.5,1/2 oz
19986,5018,1765,0.5,1/2 oz
19987,5018,1990,1,1 oz
19988,5018,1811,1,1 splash
19989,5019,2191,3,3 cL
19990,5019,2208,2,2 cL
19991,5019,1915,2,2 cL
19992,5019,2174,8,8 cL
19993,5019,1808,1,1
19994,5020,1994,2,2 cL
19995,5020,1742,2,2 cL
19996,5020,2088,2,2 cL
19997,5021,2178,1.5,1 1/2 oz
19998,5021,1931,1.5,1 1/2 oz
19999,5021,2057,0.25,1/4 oz
20000,5021,1751,,fill with
20001,5021,2156,,
20002,5022,1911,1,1 shot
20003,5022,2104,1,1 shot
20004,5022,1940,1,1 shot
20005,5022,1751,1,1 splash
20006,5023,2107,1,1 part
20007,5023,1765,1,1 part
20008,5023,1999,1,1 part
20009,5024,2026,0.33,1/3 oz
20010,5024,2087,0.33,1/3 oz
20011,5024,1956,0.33,1/3 oz
20012,5025,2191,0.5,1/2 oz
20013,5025,2104,0.5,1/2 oz
20014,5025,1915,1,1 splash
20015,5026,2191,1.5,1 1/2 oz
20016,5026,1791,1.5,1 1/2 oz
20017,5026,1942,0.5,1/2 oz
20018,5026,1915,1,1 splash
20019,5026,2156,,
20020,5027,2045,1,1 oz
20021,5027,1811,0.25,1/4 oz
20022,5027,1999,0.25,1/4 oz
20023,5028,2041,1,1 oz
20024,5028,1751,,fill with
20025,5028,2075,1,1 splash
20026,5029,2174,2,2 oz
20027,5029,1894,0.75,3/4 oz
20028,5029,1943,0.75,3/4 oz
20029,5029,2101,0.5,1/2 oz
20030,5029,1921,0.25,1/4 oz
20031,5029,2156,,
20032,5030,2200,0.33,1/3 oz
20033,5030,1851,0.33,1/3 oz
20034,5030,1992,0.33,1/3 oz
20035,5030,2046,0.33,1/3 oz
20036,5030,1837,0.33,1/3 oz
20037,5030,1814,0.33,1/3 oz
20038,5031,2191,1,1 oz
20039,5031,1956,0.5,1/2 oz
20040,5031,1942,0.5,1/2 oz
20041,5031,2133,6,6 oz
20042,5032,2059,1,1 part
20043,5032,2104,1,1 part
20044,5032,2062,2,2 parts
20045,5032,1908,1,1 part
20046,5032,1921,0.5,1/2 part
20047,5033,1928,3,3 parts
20048,5033,2166,1,1 part
20049,5034,2104,1,1 jigger
20050,5034,2071,1,1 jigger
20051,5034,2174,,
20052,5034,1990,,
20053,5034,1811,1,1 splash
20054,5035,1871,1,1 shot
20055,5035,1929,1,1 shot
20056,5035,2133,1,1 shot
20057,5035,2156,,
20058,5035,1811,1,1 splash
20059,5036,1875,0.5,1/2 oz
20060,5036,1765,0.5,1/2 oz
20061,5036,2026,0.5,1/2 oz
20062,5036,1940,0.5,1/2 oz
20063,5036,2174,0.5,1/2 oz
20064,5036,2052,0.5,1/2 oz
20065,5037,2105,2,2 cL
20066,5037,2202,1,1 cL
20067,5037,2045,4,4 cL
20068,5037,1841,1,1 fill
20069,5037,1758,1,1 fill
20070,5037,1915,1,1 dash
20071,5037,2156,3,3
20072,5038,2173,0.5,1/2 oz
20073,5038,1931,0.5,1/2 oz
20074,5039,1888,0.66,2/3 oz
20075,5039,2191,0.66,2/3 oz
20076,5039,1814,0.66,2/3 oz
20077,5040,2045,1.5,1 1/2 oz
20078,5040,1814,,splashes
20079,5041,2134,1,1 oz
20080,5041,1875,0.5,1/2 oz
20081,5041,2026,0.5,1/2 oz
20082,5041,1814,0.25,1/4 oz
20083,5041,2174,1.5,1 1/2 oz
20084,5041,1990,1.5,1 1/2 oz
20085,5041,2156,,
20086,5042,2104,0.33,3-Jan
20087,5042,1940,0.33,3-Jan
20088,5042,1980,0.33,3-Jan
20089,5043,1851,1,1 shot
20090,5043,1904,0.5,2-Jan
20091,5043,1890,2,2 shots
20092,5043,2156,,
20093,5044,1890,,
20094,5044,1942,,
20095,5044,1940,,
20096,5045,2071,1.5,1 1/2 oz
20097,5045,2174,3,3 oz
20098,5045,2155,4,4 oz
20099,5045,2088,1,1 dash
20100,5045,2156,,
20101,5046,2038,2,2 shots
20102,5046,1821,3,3 shots
20103,5046,1942,1.5,1 1/2 shots
20104,5046,1821,1,1 shot
20105,5047,2033,1,1 oz
20106,5047,2045,1,1 oz
20107,5047,2105,1,1 oz
20108,5047,1990,1,1 splash
20109,5047,2001,1,1 splash
20110,5047,1995,1,1 splash
20111,5047,2121,1,1-2 oz
20112,5048,1843,1,1 part
20113,5048,1999,1,1 part
20114,5048,1844,1,1 part
20115,5048,1814,1,1 dash
20116,5049,2045,0.5,1/2 oz
20117,5049,1783,0.5,1/2 oz
20118,5049,1896,0.5,1/2 oz
20119,5050,2191,1,1 fifth
20120,5050,2060,2,2 bottles
20121,5051,2045,4,4 cL
20122,5051,2208,4,4 cL
20123,5051,2174,,fill with
20124,5051,2151,,
20125,5052,2001,0.5,1/2 oz
20126,5052,1956,0.5,1/2 oz
20127,5052,2133,0.5,1/2 oz
20128,5053,2116,2,2 cL
20129,5053,1969,2,2 cL
20130,5054,2038,1,1 pt
20131,5054,2178,1,1 pt
20132,5054,2033,1,1 pt
20133,5054,1990,0.5,1/2 cup
20134,5054,2174,0.5,1/2 cup
20135,5054,1940,0.5,1/2 cup
20136,5054,1811,,
20137,5054,1814,1,1 splash
20138,5055,1791,2,2 oz
20139,5055,2073,,fill with
20140,5056,2191,2.5,2 1/2 cL
20141,5056,1955,2.5,2 1/2 cL
20142,5056,1915,4,4 dashes
20143,5057,2104,1,1 part
20144,5057,2071,1,1 part
20145,5057,1994,1,1 part
20146,5057,2209,1,1 part
20147,5058,1999,1,1 oz
20148,5058,2168,10,10 oz
20149,5058,2156,,
20150,5059,1783,1,1 part
20151,5059,2025,5,5 parts
20152,5060,2038,1,1 part
20153,5060,2033,1,1 part
20154,5060,2097,1,1 part
20155,5060,1942,1,1 part
20156,5060,2174,1,1 splash
20157,5061,2071,1.5,1 1/2 oz
20158,5061,1851,1.5,1 1/2 oz
20159,5061,2097,1.5,1 1/2 oz
20160,5061,1811,1,1 splash
20161,5061,2174,,fill with
20162,5061,2156,,
20163,5062,1994,1,1 oz
20164,5062,1791,1,1 oz
20165,5062,2191,1,1 oz
20166,5062,1855,4,4 oz
20167,5062,2156,,fill with
20168,5063,2156,4,4
20169,5063,1931,2,2 oz
20170,5063,2011,1,1 part
20171,5063,1811,1,1 splash
20172,5063,1787,1,1 slice
20173,5064,2217,1.5,1 1/2 oz
20174,5064,2101,3,3 oz
20175,5064,2052,1,1 splash
20176,5064,1787,1,1 wedge
20177,5065,1890,9,9 oz
20178,5065,2038,3,3 oz
20179,5066,1911,1,1 part
20180,5066,1875,2,2 parts
20181,5066,1990,,fill with
20182,5067,1871,3,3 cL
20183,5067,2116,3,3 cL
20184,5067,1814,2,2 cL
20185,5067,1775,1,1 cL
20186,5067,1811,1,1 cL
20187,5067,2174,,
20188,5067,2153,,
20189,5068,2045,2,2 oz
20190,5068,2174,4,4 oz
20191,5068,2108,1,1 oz
20192,5068,2156,6,7-Jun
20193,5069,2174,1,1 part
20194,5069,2125,1,1 part
20195,5069,2164,1,1 part
20196,5070,1765,2,2 oz
20197,5070,2101,6,6 oz
20198,5070,2156,,
20199,5071,2104,1.5,1 1/2 oz
20200,5071,2125,3,3 oz
20201,5071,1940,3,3 oz
20202,5072,2097,1,1 part
20203,5072,1986,1,1 part
20204,5072,1951,3,3 parts
20205,5073,2116,0.75,3/4 oz
20206,5073,1956,0.75,3/4 oz
20207,5073,1903,0.75,3/4 oz
20208,5073,1990,2,2 oz
20209,5073,2101,2,2 oz
20210,5074,2045,1,1 shot
20211,5074,2153,0.5,1/2 shot
20212,5074,2127,1,1 tblsp
20213,5075,2038,1,1 cup
20214,5075,1875,1,1 cup
20215,5075,2033,1,1 cup
20216,5075,1966,1,1 cup
20217,5075,1990,1.5,1 1/2 qt
20218,5075,2101,1.5,1 1/2 qt
20219,5075,2156,1,1 bag
20220,5076,2033,1.5,1 1/2 oz
20221,5076,1875,1.5,1 1/2 oz
20222,5076,2102,3,3 oz
20223,5076,1995,3,3 oz
20224,5076,2156,,
20225,5077,2168,1,1 glass
20226,5077,1903,1,1 shot
20227,5078,2026,0.5,1/2 oz
20228,5078,2105,0.5,1/2 oz
20229,5078,1751,1,1 oz
20230,5078,2101,0.5,1/2 oz
20231,5079,2192,1,1 oz
20232,5079,1942,1,1 oz
20233,5079,1995,1,1 oz
20234,5079,1751,,fill with
20235,5080,2046,0.25,1/4 oz
20236,5080,2200,0.25,1/4 oz
20237,5080,1851,0.25,1/4 oz
20238,5080,1992,0.25,1/4 oz
20239,5081,1943,3,3 oz
20240,5081,2064,3,3 oz
20241,5081,2038,4,4 oz
20242,5081,2076,5,5 oz
20243,5081,2212,0.5,1/2 cup
20244,5081,1991,0.5,1/2 cup
20245,5081,2206,1,1 tblsp
20246,5082,2038,1,1 oz
20247,5082,2174,,top with
20248,5082,2101,,top with
20249,5083,2071,3,3 oz
20250,5083,1817,0.75,3/4 oz
20251,5084,2204,3,3 cL
20252,5084,1811,1,1 cL
20253,5085,1843,1,1 oz
20254,5085,1896,2,2 oz
20255,5085,2062,1,1 oz
20256,5085,1994,2,2 oz
20257,5085,1988,,
20258,5086,1783,1,1 oz
20259,5086,1894,1,1 oz
20260,5086,2104,2,2 oz
20261,5086,1988,,
20262,5086,2172,,
20263,5087,2045,1.5,1 1/2 oz
20264,5087,1999,1.5,1 1/2 oz
20265,5087,1994,1.5,1 1/2 oz
20266,5087,2156,8,8
20267,5087,2151,1.5,1 1/2 oz
20268,5087,2007,1,1 scoop
20269,5087,2007,2,2 scoops
20270,5088,1940,2.5,2 1/2 oz
20271,5088,2003,2.5,2 1/2 oz
20272,5088,2005,2.5,2 1/2 oz
20273,5089,2045,25,25 mL
20274,5089,2101,50,50 mL
20275,5089,1856,50,50 mL
20276,5089,2174,50,50 mL
20277,5089,2156,4,4
20278,5089,2007,2,2 tblsp
20279,5090,2045,3,3 cL
20280,5090,1886,3,3 cL
20281,5090,2174,0.5,1/2 part
20282,5090,2101,0.5,1/2 part
20283,5090,2156,,
20284,5091,1811,1,1 splash
20285,5091,2121,0.66,2/3 glass
20286,5091,1751,0.33,1/3 glass
20287,5092,2045,1,1 part
20288,5092,2191,1,1 part
20289,5092,2174,4,4 parts
20290,5093,2005,3,3 oz
20291,5093,2052,9,9 oz
20292,5094,1994,1,1 oz
20293,5094,2197,1,1 oz
20294,5094,2106,,fill with
20295,5095,2071,1.5,1 1/2 oz
20296,5095,2064,1,1 oz
20297,5095,2038,1,1 oz
20298,5095,2045,0.5,1/2 oz
20299,5095,1890,4,4-6 oz
20300,5096,1942,0.5,1/2 shot
20301,5096,1765,0.5,1/2 shot
20302,5096,2219,0.5,1/2 shot
20303,5096,1929,1,1 splash
20304,5096,1904,,
20305,5096,2156,,
20306,5097,1791,2,2 oz
20307,5097,1928,8,8 oz
20308,5097,2156,,fill with
20309,5098,1988,12.5,12 1/2 cL
20310,5098,2174,12.5,12 1/2 cL
20311,5098,2056,2,2 cL
20312,5098,2156,3,3
20313,5098,2055,1,1 slice
20314,5099,1875,1,1 oz
20315,5099,1844,1,1 oz
20316,5100,1876,1,1 oz
20317,5100,2174,3,3 oz
20318,5100,2156,,
20319,5101,2026,30,30 mL
20320,5101,2045,30,30 mL
20321,5101,1731,,
20322,5101,2201,1,1 dash
20323,5101,2156,3,4-Mar
20324,5102,2164,1.5,1 1/2 oz
20325,5102,1826,1.5,1 1/2 oz
20326,5102,1866,4,4 oz
20327,5103,2209,1,1 oz
20328,5103,1969,1,1 oz
20329,5103,2134,1,1 oz
20330,5103,2151,,fill with
20331,5104,2128,3,3 oz
20332,5104,1931,1.25,1 1/4 oz
20333,5104,2044,0.25,1/4 oz
20334,5104,2088,0.25,1/4 oz
20335,5104,1942,0.25,1/4 oz
20336,5104,1876,0.25,1/4 oz
20337,5104,1915,0.25,1/4 oz
20338,5104,2156,5,5
20339,5105,2133,2,2 oz
20340,5105,1915,0.5,1/2 oz
20341,5105,1800,1.5,1 1/2 oz
20342,5106,2156,,
20343,5106,2088,0.5,1/2 cup
20344,5106,2163,0.5,Juice of 1/2
20345,5106,1913,1,1
20346,5106,2076,5,5 slices
20347,5106,2117,1,1
20348,5106,2174,2,2 cups
20349,5107,1828,2,2 oz
20350,5107,1990,2,2 oz
20351,5107,2153,1,1 oz
20352,5107,1748,1,1 oz
20353,5108,2173,1,1 part
20354,5108,2191,1,1 part
20355,5108,1943,1,1 part
20356,5108,1859,1,1 dash
20357,5109,1750,1.5,1 1/2 oz
20358,5109,1995,3,3 oz
20359,5109,1811,1,1 tsp
20360,5110,1848,2,2 shots
20361,5110,2038,2,2 shots
20362,5110,2133,1,1 dash
20363,5110,1915,1,1 dash
20364,5110,1811,1,1 splash
20365,5111,2045,1,1 oz
20366,5111,1943,0.25,1/4 oz
20367,5111,1765,0.25,1/4 oz
20368,5111,1990,4,4 oz
20369,5111,1811,1,1 splash
20370,5112,2193,1,1 oz
20371,5112,2045,0.75,3/4 oz
20372,5112,1994,0.5,1/2 oz
20373,5112,1978,0.5,1/2 oz
20374,5112,1934,1,1 oz
20375,5112,2071,0.75,3/4 oz
20376,5112,2039,2,2 oz
20377,5113,2026,1,1 oz
20378,5113,1943,1,1 oz
20379,5113,2105,1,1 oz
20380,5113,2052,,fill with
20381,5113,2153,1,1 splash
20382,5114,2149,0.5,1/2 pt
20383,5114,1756,1,1 dash
20384,5114,1851,1,1 shot
20385,5114,1823,,
20386,5115,1923,2,2 cL
20387,5115,2052,3,3 cL
20388,5116,2156,,
20389,5116,1871,2,2 cL
20390,5116,2038,2,2 cL
20391,5116,2052,,
20392,5116,2076,,
20393,5117,1826,1.5,1 1/2 oz
20394,5117,2045,0.75,3/4 oz
20395,5117,1812,,
20396,5118,1902,1.5,1 1/2 oz
20397,5118,1811,1,1 tblsp
20398,5118,2101,1,1 oz
20399,5118,1812,1,1 splash
20400,5118,1859,1,1 splash
20401,5118,2031,1,1
20402,5119,2136,1,1 oz
20403,5119,1942,1,1 oz
20404,5119,1929,1,1 oz
20405,5119,1859,3,3 oz
20406,5120,1911,1,1 oz
20407,5120,2094,0.5,1/2 oz
20408,5120,2038,0.5,1/2 oz
20409,5120,2101,1,1 splash
20410,5120,1990,1,1 splash
20411,5121,1769,1,1 oz
20412,5121,2045,1,1 oz
20413,5121,1940,11,11 splashes
20414,5121,1751,,
20415,5122,2026,0.5,1/2 oz
20416,5122,1837,0.5,1/2 oz
20417,5122,2101,1,1 splash
20418,5123,1875,0.33,1/3 oz
20419,5123,2038,0.33,1/3 oz
20420,5123,2071,0.33,1/3 oz
20421,5123,2104,0.33,1/3 oz
20422,5123,1940,1,1 splash
20423,5124,2045,0.5,1/2 shot
20424,5124,2193,0.5,1/2 shot
20425,5125,2045,2,2 oz
20426,5125,2071,2,2 oz
20427,5125,2168,,glasses
20428,5125,2156,,
20429,5126,1943,0.5,1/2 oz
20430,5126,2064,0.5,1/2 oz
20431,5126,1904,1,1 dash
20432,5126,1929,1,1 dash
20433,5127,2204,1,1 shot
20434,5127,2208,1,1 splash
20435,5128,2105,2,2 cL
20436,5128,2154,2,2 cL
20437,5128,1739,2,2 cL
20438,5128,2026,2,2 cL
20439,5128,2052,,fill with
20440,5129,1744,0.5,1/2 oz
20441,5129,1844,0.5,1/2 oz
20442,5130,2026,0.5,1/2 oz
20443,5130,1999,0.5,1/2 oz
20444,5131,1837,1,1 oz
20445,5131,2204,0.5,1/2 oz
20446,5132,1823,12,12 oz
20447,5132,1915,2,2 oz
20448,5133,2064,1,1 part
20449,5133,2045,1,1 part
20450,5133,1995,1,1 part
20451,5134,2044,4,4 oz
20452,5134,1895,4,4 oz
20453,5134,1811,1,1 dash
20454,5134,2153,1,1 oz
20455,5135,2179,1,1 oz
20456,5135,1812,,
20457,5136,2116,1,1 oz
20458,5136,1943,1,1 oz
20459,5136,1942,1.5,1 1/2 oz
20460,5136,2174,0.5,1/2 oz
20461,5136,1990,1,1 oz
20462,5136,1811,0.25,1/4 oz
20463,5136,2156,,
20464,5137,1811,0.5,1/2 shot
20465,5137,1851,2,2 shots
20466,5137,1942,1,1 shot
20467,5137,2174,,
20468,5138,2045,1,1 oz
20469,5138,2174,3,3 oz
20470,5138,1812,3,3 oz
20471,5139,1791,1.5,1 1/2 oz
20472,5139,2052,1,1
20473,5139,2156,,
20474,5140,1791,1.5,1 1/2 oz
20475,5140,1875,0.5,1/2 oz
20476,5140,2052,1,1
20477,5140,2156,,
20478,5141,1956,1,1 shot
20479,5141,2051,1,1 shot
20480,5141,2174,,fill with
20481,5142,2105,5,5 oz
20482,5142,2137,1,1 oz
20483,5142,1860,15,15 drops
20484,5143,2211,2,2 cups
20485,5143,2206,6,6 tsp
20486,5143,1988,0.5,1/2 cup
20487,5143,2156,6,6
20488,5143,1994,1,1 oz
20489,5144,2003,0.33,1/3 oz
20490,5144,2026,0.33,1/3 oz
20491,5144,1942,0.33,1/3 oz
20492,5145,2156,,
20493,5145,1994,0.5,1/2 oz
20494,5145,1844,1,1 oz
20495,5145,1978,1,1 oz
20496,5145,2045,1,1 oz
20497,5146,1769,1.5,1 1/2 oz
20498,5146,1812,1,1
20499,5146,1787,1,1 wedge
20500,5147,2105,1.5,1 1/2 oz
20501,5147,2045,1.5,1 1/2 oz
20502,5147,2174,0.5,1/2 part
20503,5147,2133,0.5,1/2 part
20504,5147,1904,1,1 splash
20505,5148,2191,1,1 part
20506,5148,1814,1,1 part
20507,5148,1860,1,1 dash
20508,5149,1985,1,1 oz
20509,5149,1765,1,1 oz
20510,5149,2151,3,3 oz
20511,5150,2071,0.33,1/3 part
20512,5150,1942,0.33,1/3 part
20513,5150,2045,0.33,1/3 part
20514,5151,1944,1,1 shot
20515,5151,2171,1,1 pt
20516,5152,2045,1,1 oz
20517,5152,2191,1,1 oz
20518,5152,2044,1,1 oz
20519,5153,1744,5,5 mL
20520,5153,1996,10,10 mL
20521,5153,1797,10,10 mL
20522,5153,1999,5,5 mL
20523,5154,1911,2,2 oz
20524,5154,2038,0.75,3/4 oz
20525,5154,1765,0.75,3/4 oz
20526,5154,2174,,
20527,5154,2101,,
20528,5155,1928,1,1
20529,5155,1927,5,5 shots
20530,5156,2204,1,1 oz
20531,5156,1999,1,1 oz
20532,5157,2045,1,1 oz
20533,5157,1875,0.75,3/4 oz
20534,5157,1855,0.5,1/2 oz
20535,5157,1765,0.25,1/4 oz
20536,5158,2045,1,1 oz
20537,5158,2197,1,1 oz
20538,5158,2174,,
20539,5158,1811,1,1 splash
20540,5159,2164,2,2 oz
20541,5159,2133,,
20542,5159,2052,1,1 splash
20543,5159,1811,,
20544,5160,1868,1,1 oz
20545,5160,1896,1,1 oz
20546,5160,1994,1,1 oz
